회사명,거래소코드,회계년도,순운전자본비율,유보율,총자본영업이익률,부채비율,총자본회전률
(주)남성,004270,2014/12,-2.12,388.27,2.06,112.77,0.35
(주)남성,004270,2015/12,2.14,399.42,2.12,115.28,0.36
(주)남성,004270,2013/12,-1.21,395.89,1.75,109.12,0.31
(주)남성,004270,2012/12,-8.87,394.94,2.07,132.89,0.3
(주)남성,004270,2011/12,-4.3,390.01,1.98,130.41,0.34
(주)남성,004270,2010/12,-5.22,434.08,2.41,56.97,0.46
(주)내츄럴엔도텍,168330,2015/12,2.87,464.48,-13.52,38.64,0.57
(주)내츄럴엔도텍,168330,2014/12,25.08,641.96,32.97,23.82,1.58
(주)내츄럴엔도텍,168330,2013/12,54.72,1827.09,35.3,34.48,1.23
(주)내츄럴엔도텍,168330,2016/12,49.79,434.97,-12.23,83.48,0.09
(주)네오리진,094860,2016/12,24.38,166.37,5.23,32.06,0.69
(주)네오리진,094860,2014/12,6.07,-39.95,-16.19,152.26,0.96
(주)네오리진,094860,2015/12,19.59,147.55,-12.29,40.58,0.54
(주)네오리진,094860,2011/12,5.65,222.84,3.71,62.68,0.72
(주)네오리진,094860,2010/12,44.6,200.94,0.87,22.98,0.77
(주)네오리진,094860,2012/12,7.21,222.26,3.71,62.52,0.61
(주)네오리진,094860,2013/12,8.18,86.26,-4.24,85.43,0.98
(주)네오셈,253590,2016,,,,,
(주)네오오토,212560,2015/12,4.54,2237.15,8.74,96.35,1.09
(주)네오오토,212560,2016/12,-2.02,2530.45,7.87,95.31,1.1
(주)네오위즈,095660,2015/12,28.12,3294.16,5.97,25.01,0.28
(주)네오위즈,095660,2013/12,6.66,3320.88,16.98,53.1,0.64
(주)네오위즈,095660,2012/12,8.43,2824.12,21.2,102,0.97
(주)네오위즈,095660,2011/12,-0.65,2909.42,27.13,120.23,1.18
(주)네오위즈,095660,2010/12,-1.31,2182.85,31.12,71.84,1.2
(주)네오위즈,095660,2016/12,30.66,3333.49,5.09,8.23,0.28
(주)네오위즈,095660,2014/12,22.28,3323.08,7.73,27.42,0.28
(주)네오위즈홀딩스,042420,2013/12,6.72,5603.38,0.05,0.15,0.01
(주)네오위즈홀딩스,042420,2011/12,21.51,5182.06,1.42,15.93,0.06
(주)네오위즈홀딩스,042420,2010/12,19.6,4022.23,3.43,3.2,0.19
(주)네오위즈홀딩스,042420,2012/12,9.08,5677.91,3.25,10.33,0.07
(주)네오위즈홀딩스,042420,2016/12,38.04,6947.65,-0.09,1.05,0
(주)네오위즈홀딩스,042420,2015/12,36.95,7437.96,-0.12,5.92,0
(주)네오위즈홀딩스,042420,2014/12,8.88,5812.38,0.21,0.13,0.01
(주)네오이뮨텍,950220,2016,,,,,
(주)네오크레마,311390,2016,,,,,
(주)네오티스,085910,2016/12,17.55,962.59,2.51,44.73,0.5
(주)네오티스,085910,2015/12,13.94,1082.5,1.96,37.87,0.44
(주)네오티스,085910,2012/12,20.82,1279.28,5.63,16.99,0.5
(주)네오티스,085910,2013/12,20.39,1273.18,3.91,36.18,0.47
(주)네오티스,085910,2014/12,8.53,1244.98,3.84,27.3,0.46
(주)네오티스,085910,2010/12,34.02,1152.88,3.64,11.88,0.38
(주)네오티스,085910,2011/12,34.07,1255.76,5.05,15.5,0.45
(주)네오팜,092730,2016/12,54.27,1018.96,22.96,20.29,0.97
(주)네오팜,092730,2013/12,43.71,758.23,6.23,14.58,0.58
(주)네오팜,092730,2010/12,28.82,707.96,0.93,11.93,0.45
(주)네오팜,092730,2015/12,38.78,846.29,16.42,23.87,0.94
(주)네오팜,092730,2014/12,49.93,806.67,14.17,15.06,0.73
(주)네오팜,092730,2012/12,37.1,720.05,0.61,14.1,0.55
(주)네오팜,092730,2011/12,32.29,718.66,3.58,13.82,0.51
(주)네오펙트,290660,2016,,,,,
(주)네온테크,306620,2016,,,,,
(주)네이블커뮤니케이션즈,153460,2016/12,62.3,937.62,0.57,15.18,0.63
(주)네이블커뮤니케이션즈,153460,2015/12,51.9,972.89,0.83,20.81,0.75
(주)네이블커뮤니케이션즈,153460,2012/12,43.44,977.86,19.55,41.22,1.09
(주)네이블커뮤니케이션즈,153460,2014/12,46.76,956.84,1.86,22.56,0.8
(주)네이블커뮤니케이션즈,153460,2013/12,53.14,929.21,0.12,17.59,0.7
(주)네이처셀,007390,2014/12,13.67,-29,-5.49,78.47,1.07
(주)네이처셀,007390,2013/12,-4.53,-41.84,4.76,113.68,1.22
(주)네이처셀,007390,2016/12,11.78,33.91,-7.36,54.82,0.54
(주)네이처셀,007390,2015/12,18.05,28.93,-3.3,45.07,0.87
(주)네이처셀,007390,2012/12,-2.19,26.03,-1.79,187.83,1.07
(주)네이처셀,007390,2011/12,-9.22,90.65,-3.3,227.53,0.88
(주)네이처셀,007390,2010/12,3.82,103.82,2.5,190.76,1.03
(주)네패스,033640,2016/12,-6.77,1147.69,4.83,109.18,0.79
(주)네패스,033640,2014/12,-9.17,1026.24,1.99,160.64,0.62
(주)네패스,033640,2013/12,-5.1,1349.84,5.64,100.22,0.74
(주)네패스,033640,2012/12,9.02,1513.03,12.29,79,0.88
(주)네패스,033640,2011/12,15.42,1355.36,7.88,70.28,0.77
(주)네패스,033640,2010/12,5.62,1325.41,10.24,89.89,0.94
(주)네패스,033640,2015/12,-4.1,1103.18,7.16,126.27,0.74
(주)네패스아크,330860,2016,,,,,
(주)넥센,005720,2013/12,0.19,1447.24,4.21,30.63,0.41
(주)넥센,005720,2014/12,-1.59,1524.14,4.34,28.56,0.38
(주)넥센,005720,2015/12,3.12,1589.93,4.27,23.77,0.34
(주)넥센,005720,2011/12,5.71,1600.83,2.5,66.15,0.56
(주)넥센,005720,2010/12,-1.53,1785.33,2.99,49.13,0.62
(주)넥센,005720,2016/12,3.2,1671.75,4.61,20.48,0.33
(주)넥센,005720,2012/12,0.61,1393.12,3.14,36.07,0.45
(주)넥스턴바이오사이언스,089140,2016/12,81.91,1485.07,29.29,9.61,1.13
(주)넥스턴바이오사이언스,089140,2015/12,67.38,1072.38,4.82,10.55,0.49
(주)넥스턴바이오사이언스,089140,2014/12,65.38,1039.1,12.65,15.16,0.64
(주)넥스턴바이오사이언스,089140,2011/12,51.26,800.86,15.35,29.44,0.97
(주)넥스턴바이오사이언스,089140,2012/12,57.45,865.61,11.35,17.5,0.72
(주)넥스턴바이오사이언스,089140,2010/12,53.79,711.39,12.32,18.27,1.03
(주)넥스턴바이오사이언스,089140,2013/12,61.94,948.6,11.75,15.66,0.75
(주)넥스트아이,137940,2011/12,61.71,831.14,23.37,9.96,0.83
(주)넥스트아이,137940,2012/12,54.01,659.5,23.92,14.26,0.77
(주)넥스트아이,137940,2013/12,48.92,753.84,14.58,20.2,0.66
(주)넥스트아이,137940,2014/12,38.37,797.79,9.47,20.75,0.64
(주)넥스트아이,137940,2015/12,32.92,844.12,4.33,18.35,0.52
(주)넥스트아이,137940,2016/12,41.85,879.71,1.03,43.69,0.35
(주)넥스트엔터테인먼트월드,160550,2016/12,42.21,865.03,3.83,64.87,0.51
(주)넥스트엔터테인먼트월드,160550,2015/12,54.75,846.75,-0.34,48.37,0.42
(주)넥스트엔터테인먼트월드,160550,2014/12,58.08,1721.75,3.18,39.12,0.31
(주)넥스틴,348210,2016,,,,,
(주)넥슨게임즈,225570,2015/12,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,
(주)넵튠,217270,2015/12,,,,,
(주)넵튠,217270,2016/12,15.63,384.32,-2.37,4.34,0.17
(주)노랑풍선,104620,2016,,,,,
(주)노루페인트,090350,2013/12,-3.56,2098.72,3.35,125.56,0.78
(주)노루페인트,090350,2012/12,9.66,2037.54,2.94,134.05,0.79
(주)노루페인트,090350,2011/12,3.53,2039.44,2.91,116.11,0.91
(주)노루페인트,090350,2016/12,5.81,2501.34,4.36,104.08,0.81
(주)노루페인트,090350,2010/12,5.99,1484.73,3.06,94.83,0.95
(주)노루페인트,090350,2014/12,1.72,2170.1,4.35,123.09,0.81
(주)노루페인트,090350,2015/12,6.78,2287.85,4.75,115.33,0.8
(주)노루홀딩스,000320,2016/12,16.23,3472.23,20.09,21.36,0.25
(주)노루홀딩스,000320,2014/12,2.43,2633.22,6.16,29.64,0.13
(주)노루홀딩스,000320,2015/12,-0.55,2697.71,4.25,29.42,0.12
(주)노루홀딩스,000320,2010/12,-6.12,2150.25,4.16,42.82,0.12
(주)노루홀딩스,000320,2011/12,-5.67,2179.63,3.07,37.02,0.1
(주)노루홀딩스,000320,2012/12,-2.5,2308.65,2.91,34.94,0.1
(주)노루홀딩스,000320,2013/12,-0.65,2500.33,8.23,32.48,0.15
(주)노바렉스,194700,2016,,,,,
(주)노바텍,285490,2016,,,,,
(주)노블엠앤비,106520,2013/12,34.95,2150.51,20.51,109.64,1.38
(주)노블엠앤비,106520,2014/12,9.37,1927.4,1.64,90.76,0.66
(주)노블엠앤비,106520,2015/12,17.86,844.02,-10.83,64.4,0.56
(주)노블엠앤비,106520,2016/12,2.27,420.08,-14.62,74.19,0.47
(주)노블엠앤비,106520,2012/12,18.04,1539.14,16.93,105.86,1.16
(주)노터스,278650,2016,,,,,
(주)녹십자,006280,2012/12,24.56,1232.31,7.71,34.1,0.83
(주)녹십자,006280,2013/12,31.53,1332.67,7.26,26.43,0.82
(주)녹십자,006280,2010/12,44.16,1000.15,20.1,36.64,1.09
(주)녹십자,006280,2011/12,37.43,1122.92,10.03,31.61,0.9
(주)녹십자,006280,2015/12,30.76,1570.12,6.65,37.54,0.71
(주)녹십자,006280,2014/12,24.74,1408.82,7.64,42.01,0.75
(주)녹십자,006280,2016/12,30.65,1641.75,5.05,44.88,0.75
(주)녹십자엠에스,142280,2014/12,39.45,559.06,9.36,65.37,1.71
(주)녹십자엠에스,142280,2016/12,20.37,516.42,-1.47,104.72,1.34
(주)녹십자엠에스,142280,2015/12,20.4,562.23,2.71,114.49,1.49
(주)녹십자웰빙,234690,2016,,,,,
(주)녹십자홀딩스,005250,2014/12,4.55,2066.83,2.44,28.8,0.05
(주)녹십자홀딩스,005250,2016/12,-1.14,2112.36,3.67,48.54,0.12
(주)녹십자홀딩스,005250,2015/12,1.99,2066.09,2.45,48.84,0.06
(주)녹십자홀딩스,005250,2013/12,-10.89,2088.63,2.29,35.09,0.05
(주)녹십자홀딩스,005250,2012/12,-10.23,2008.1,2.12,29.71,0.04
(주)녹십자홀딩스,005250,2010/12,-9.12,2242.41,11.15,66.14,0.13
(주)녹십자홀딩스,005250,2011/12,-2.42,1899.94,2.22,71.74,0.04
(주)녹원씨엔아이,065560,2010/12,-2.06,272.74,0.52,153.95,1.39
(주)녹원씨엔아이,065560,2011/12,28.78,98.96,-0.57,115.16,1.4
(주)녹원씨엔아이,065560,2012/12,-3.84,16.57,-26.03,149.3,1.08
(주)녹원씨엔아이,065560,2014/12,44.94,27.54,-24.42,29.73,0.24
(주)녹원씨엔아이,065560,2016/12,29.55,-27.33,-15.64,13.81,0.26
(주)녹원씨엔아이,065560,2015/12,35.65,6.11,4.66,46.11,0.44
(주)녹원씨엔아이,065560,2013/12,14.38,-11.45,-24.14,140.56,0.99
(주)농심,004370,2014/12,11.73,5234.31,3.34,37.31,0.85
(주)농심,004370,2015/12,13.2,5523.35,4.81,38.54,0.86
(주)농심,004370,2010/12,11.42,4467.51,5.72,47.9,1.01
(주)농심,004370,2012/12,11.05,4903.71,4.79,44.02,0.92
(주)농심,004370,2011/12,10.07,5026.39,4.78,46.81,0.96
(주)농심,004370,2016/12,17.43,6056.46,3.01,30.06,0.81
(주)농심,004370,2013/12,12.49,5121.3,4.38,41.32,0.89
(주)농심홀딩스,072710,2012/12,-1.08,2115.95,2.92,11.02,0.04
(주)농심홀딩스,072710,2016/12,-5.83,2199.03,2.62,7.62,0.03
(주)농심홀딩스,072710,2015/12,0.36,2179.46,2.29,7.7,0.03
(주)농심홀딩스,072710,2010/12,-10.27,2232.83,9.85,15.76,0.11
(주)농심홀딩스,072710,2011/12,-1.94,2095.34,2.73,12.06,0.03
(주)농심홀딩스,072710,2013/12,-7.94,2146.54,2.88,9.73,0.04
(주)농심홀딩스,072710,2014/12,-0.07,2169.22,2.86,7.71,0.04
(주)누리플랜,069140,2012/12,31.21,1235.7,-3.04,99.59,0.8
(주)누리플랜,069140,2016/12,12.13,788.66,2.14,82.49,1.01
(주)누리플랜,069140,2010/12,16.44,1097.67,8.16,89.81,1.21
(주)누리플랜,069140,2011/12,18.24,1255.67,8.03,95.49,1.13
(주)누리플랜,069140,2015/12,24.2,694.88,3.71,88.6,0.97
(주)누리플랜,069140,2013/12,14.24,1095.78,-7.03,98.99,0.73
(주)누리플랜,069140,2014/12,-2.1,668.8,-17.31,101.39,0.71
(주)누리플렉스,040160,2016/12,22.31,844.26,12.22,44.54,0.66
(주)누리플렉스,040160,2015/12,24.16,738.62,16.18,35.76,0.83
(주)누리플렉스,040160,2010/12,30.5,755.78,1.33,62.44,0.62
(주)누리플렉스,040160,2011/12,15.23,715.4,-2.5,58.29,0.52
(주)누리플렉스,040160,2012/12,23.04,478.03,-6.94,87.25,0.42
(주)누리플렉스,040160,2013/12,9.88,599.9,3.85,55.9,0.54
(주)누리플렉스,040160,2014/12,13.25,634.55,4.87,49.94,0.55
(주)누보,332290,2016,,,,,
(주)뉴로스,126870,2016/12,25.46,681.53,2.91,76.81,0.5
(주)뉴로스,126870,2015/12,45.72,1377.42,1.54,52.93,0.47
(주)뉴로스,126870,2014/12,23.38,1283.93,-1.34,96.22,0.45
(주)뉴로스,126870,2012/12,44.06,1271.61,11.64,72.43,0.61
(주)뉴로스,126870,2013/12,24.81,1340.5,6.7,79.68,0.57
(주)뉴보텍,060260,2016/12,29,38.31,4.2,83.83,1.21
(주)뉴보텍,060260,2015/12,28.58,33.05,5.47,72.36,1.28
(주)뉴보텍,060260,2014/12,27.69,25.78,-0.81,70.97,1.16
(주)뉴보텍,060260,2013/12,21.05,32.63,1.55,74.98,1.35
(주)뉴보텍,060260,2010/12,17.09,39.9,-6.16,102.12,1.11
(주)뉴보텍,060260,2011/12,11.68,24.88,-9.14,103.64,1.24
(주)뉴보텍,060260,2012/12,16.85,29.34,1.88,70.46,1.28
(주)뉴인텍,012340,2010/12,2.45,52.08,5.75,102.98,1.13
(주)뉴인텍,012340,2015/12,-16.86,7.23,1.34,157.67,0.87
(주)뉴인텍,012340,2016/12,-1.67,-22.29,-6.58,127.29,0.91
(주)뉴인텍,012340,2011/12,-2.47,61.38,2.84,139.47,0.95
(주)뉴인텍,012340,2014/12,-17.74,7.33,-5.4,168.02,0.94
(주)뉴인텍,012340,2012/12,-8.72,34.11,-5.16,152.51,0.75
(주)뉴인텍,012340,2013/12,-18.04,17.5,-3.13,178.65,0.88
(주)뉴트리,270870,2016,,,,,
(주)뉴파워프라즈마,144960,2016/12,42.29,2372.66,12.22,27.12,0.65
(주)뉴프렉스,085670,2016/12,6.9,568.85,0.85,160.46,1.28
(주)뉴프렉스,085670,2015/12,4.78,583.39,-1.65,188.73,1.08
(주)뉴프렉스,085670,2011/12,10.23,531.23,2.27,106.71,0.87
(주)뉴프렉스,085670,2010/12,13.84,529.4,1.6,95.11,0.99
(주)뉴프렉스,085670,2013/12,5.31,491.17,1.43,183.19,1.39
(주)뉴프렉스,085670,2012/12,10.91,548.39,5.93,139.5,1.31
(주)뉴프렉스,085670,2014/12,6.95,523.09,3.32,166.63,1.36
(주)다나와,119860,2013/12,75.61,1533.89,10.9,8.99,0.45
(주)다나와,119860,2012/12,75.82,1375.07,11.44,11.53,0.5
(주)다나와,119860,2016/12,60.79,1921.74,12.24,8.77,0.49
(주)다나와,119860,2014/12,71.33,1637.67,10.32,8.95,0.44
(주)다나와,119860,2015/12,67.5,1721.28,9.14,6.73,0.44
(주)다나와,119860,2011/12,75.08,1241.39,10.78,5.39,0.59
(주)다날,064260,2016/12,32.11,609.56,4.99,150.67,0.4
(주)다날,064260,2010/12,18.58,794.47,6.79,101.98,0.66
(주)다날,064260,2011/12,31.01,949.63,5.37,70.43,0.63
(주)다날,064260,2012/12,16.47,925.04,5.4,85.93,0.55
(주)다날,064260,2013/12,25.46,1012.65,5.77,72.32,0.59
(주)다날,064260,2014/12,27.78,872.34,4.81,88.53,0.5
(주)다날,064260,2015/12,45.52,959.45,4.14,144.54,0.46
(주)다보링크,340360,2016,,,,,
(주)다산네트웍스,039560,2014/12,18.03,1259.36,1.12,66.61,0.72
(주)다산네트웍스,039560,2015/12,-5.44,1269.84,0.07,83.33,0.25
(주)다산네트웍스,039560,2012/12,28.55,1217.46,3.76,28.09,0.65
(주)다산네트웍스,039560,2011/12,25.52,1325.99,1.75,43.56,0.58
(주)다산네트웍스,039560,2010/12,32.3,1422.76,11.23,77.21,0.91
(주)다산네트웍스,039560,2016/12,-7.18,1101.08,-0.16,98.37,0.11
(주)다산네트웍스,039560,2013/12,24.59,1252.92,3.22,46.47,0.71
(주)다우기술,023590,2011/12,2.16,1835.39,2.67,37.83,0.26
(주)다우기술,023590,2010/12,4.98,2243.6,2.28,40.21,0.24
(주)다우기술,023590,2014/12,0.98,1981.72,3.07,44.87,0.36
(주)다우기술,023590,2016/12,6.55,2114.19,3.04,44.29,0.3
(주)다우기술,023590,2013/12,1.7,1979.24,3.24,46,0.32
(주)다우기술,023590,2015/12,8.72,2039.03,2.72,58.46,0.36
(주)다우기술,023590,2012/12,6.94,1958.26,3.5,44.23,0.32
(주)다우데이타,032190,2016/12,-3.88,695.75,0.84,78.28,0.42
(주)다우데이타,032190,2015/12,-13.29,644.96,3.33,83.61,0.55
(주)다우데이타,032190,2014/12,-17.93,558.06,3.92,114.79,0.53
(주)다우데이타,032190,2013/12,-16.81,535.87,1.64,117.32,0.39
(주)다우데이타,032190,2010/12,-2.37,917.76,8.34,122.96,0.4
(주)다우데이타,032190,2011/12,-2.58,492.07,0.68,119.11,0.37
(주)다우데이타,032190,2012/12,-9.22,494.43,0.72,128.62,0.32
(주)다원시스,068240,2011/12,41.98,674.02,7.64,113.69,0.61
(주)다원시스,068240,2016/12,30.98,1044.83,4.58,69.51,0.34
(주)다원시스,068240,2010/12,45.74,921.24,14.33,34.72,0.87
(주)다원시스,068240,2015/12,43.29,1538.23,5.29,49.16,0.42
(주)다원시스,068240,2014/12,29.36,961.78,6.52,90.43,0.5
(주)다원시스,068240,2012/12,23.31,771.49,8.61,93.55,0.57
(주)다원시스,068240,2013/12,34,876.25,8.4,67.5,0.6
(주)다이나믹디자인,145210,2016/12,-23.07,1931.38,2.82,102.36,0.48
(주)다이나믹디자인,145210,2015/12,-8.44,2832.18,5.01,62.26,0.47
(주)대교,019680,2016/12,23.36,1315.38,5.72,22.52,0.96
(주)대교,019680,2011/12,22.81,1230.51,7.02,28.73,0.96
(주)대교,019680,2010/12,13.5,1284.86,7.44,30.68,1.02
(주)대교,019680,2015/12,22.07,1272.48,5.75,21.91,0.94
(주)대교,019680,2014/12,21.09,1294.7,4.65,24.4,0.91
(주)대교,019680,2012/12,19.4,1221.97,4.97,25.09,0.95
(주)대교,019680,2013/12,16.8,1288.51,5.34,24.41,0.94
(주)대구백화점,006370,2013/03,9.57,664.42,1.39,25.1,0.32
(주)대구백화점,006370,2014/03,4.53,677.15,0.83,21.72,0.33
(주)대구백화점,006370,2016/03,-1.83,664.19,-0.25,29.56,0.31
(주)대구백화점,006370,2015/03,-1.12,655.54,0.02,31.57,0.31
(주)대구백화점,006370,2012/03,8.86,657.07,3.86,25.85,0.35
(주)대구백화점,006370,2010/03,3.74,533.02,5.78,25.62,0.41
(주)대구백화점,006370,2011/03,6.2,646.75,6.23,27.25,0.39
(주)대덕,008060,2010/12,21.69,1542.53,8.2,29.66,1.27
(주)대덕,008060,2013/12,32.93,1820.78,0.3,22.18,1.39
(주)대덕,008060,2011/12,15.3,1660.4,8.39,32.99,1.35
(주)대덕,008060,2012/12,26.46,1827.51,11.1,27.36,1.42
(주)대덕,008060,2016/12,32.39,1994.47,5.31,19.46,0.91
(주)대덕,008060,2014/12,22.15,1876.14,4.55,24.96,1.3
(주)대덕,008060,2015/12,42.18,1950.78,5,15.17,0.96
(주)대동,000490,2013/12,4.25,790.24,0.8,138.39,1.08
(주)대동,000490,2015/12,11.53,794.42,-0.16,180.83,0.78
(주)대동,000490,2016/12,6.18,709.86,-3.52,189.72,0.83
(주)대동,000490,2010/12,9.11,509.65,2.74,127.68,1.41
(주)대동,000490,2014/12,7.31,803.38,1.14,189.62,0.92
(주)대동,000490,2012/12,1.89,821.35,0.47,114.68,1.02
(주)대동,000490,2011/12,6.82,817.66,1.48,121.71,1.28
(주)대동스틸,048470,2010/12,28.79,1116.28,2.89,73.27,1.23
(주)대동스틸,048470,2011/12,29.68,1111.17,4.38,81.83,1.48
(주)대동스틸,048470,2013/12,43.36,1077.73,2.55,32.14,1.5
(주)대동스틸,048470,2012/12,34.39,1054.24,-1.78,71.75,1.85
(주)대동스틸,048470,2015/12,52.2,941.47,-2.24,11.54,1.25
(주)대동스틸,048470,2016/12,53.84,1075.06,7.23,7.15,1.13
(주)대동스틸,048470,2014/12,35.56,1040.89,1.03,56.29,1.31
(주)대륙제관,004780,2015/12,29.07,905.88,12.54,70.31,1.54
(주)대륙제관,004780,2014/12,25.02,762.09,7.54,91.03,1.58
(주)대륙제관,004780,2016/12,28.72,1072.8,13.32,59.19,1.31
(주)대륙제관,004780,2013/12,25.62,671.22,7.16,110.41,1.59
(주)대륙제관,004780,2010/12,15.49,597.28,10.17,95.3,1.56
(주)대륙제관,004780,2011/12,18.89,614.59,6.77,105.61,1.63
(주)대륙제관,004780,2012/12,16.75,656.27,5.6,105.04,1.57
(주)대림제지,017650,2016/12,16.85,2090.32,6.36,23.42,0.6
(주)대림제지,017650,2015/12,8.99,1713.98,-1.54,27.87,0.51
(주)대림제지,017650,2010/12,7.7,943.38,4.48,67.02,0.94
(주)대림제지,017650,2011/12,8.72,1424.52,3.66,53.23,0.86
(주)대림제지,017650,2012/12,14.77,1703.38,13.21,24.32,0.75
(주)대림제지,017650,2013/12,19.45,1852.18,3.07,19.09,0.6
(주)대림제지,017650,2014/12,21.23,1988.09,3.75,16.88,0.54
(주)대명소노시즌,007720,2010/12,46.83,116.8,4.14,6.95,0.23
(주)대명소노시즌,007720,2016/12,64.11,100.47,2.92,46.18,1.59
(주)대명소노시즌,007720,2015/12,37.51,96.95,0.16,25.49,1.19
(주)대명소노시즌,007720,2014/12,38.41,89.19,1.22,2.36,0.29
(주)대명소노시즌,007720,2011/12,55.12,100.89,-2.5,8.58,0.09
(주)대명소노시즌,007720,2012/12,44.03,74.08,-5.02,1.26,0.14
(주)대명소노시즌,007720,2013/12,47.86,78.21,-1.61,2.7,0.19
(주)대성미생물연구소,036480,2016/12,44.46,1426.92,14.54,22.74,0.91
(주)대성미생물연구소,036480,2012/12,30.18,938.51,1.04,29.19,0.63
(주)대성미생물연구소,036480,2011/12,26.76,943.68,-3.18,34.05,0.67
(주)대성미생물연구소,036480,2010/12,40.53,961.73,2.3,21.64,0.76
(주)대성미생물연구소,036480,2015/12,34.11,1220.7,17.73,29.19,1.03
(주)대성미생물연구소,036480,2013/12,22.9,937.67,4.73,46.81,0.79
(주)대성미생물연구소,036480,2014/12,27.12,1012.51,8.38,31.48,0.89
(주)대성엘텍,025440,2016/12,2.98,-1.22,5,120.32,3.26
(주)대성엘텍,025440,2013/12,-1.47,-33.53,1.62,324.71,2.77
(주)대성엘텍,025440,2014/12,-6.53,-26.52,8.75,304.96,3.89
(주)대성엘텍,025440,2015/12,3.75,-21.66,5.53,302.31,3.29
(주)대성엘텍,025440,2012/12,-16.67,40.35,7.03,251.3,2.11
(주)대성엘텍,025440,2010/12,-3.87,81.45,7.35,228.67,2.12
(주)대성엘텍,025440,2011/12,-20.14,32.05,-3.13,299.53,2.04
(주)대성파인텍,104040,2012/12,26.74,924.73,11.22,47.61,0.87
(주)대성파인텍,104040,2011/12,20.12,775.61,13.95,81.15,0.87
(주)대성파인텍,104040,2010/12,26.15,596.57,7.48,76.37,0.76
(주)대성파인텍,104040,2016/12,25.27,1395.41,8.12,58.76,0.76
(주)대성파인텍,104040,2015/12,28.37,1278.58,10.17,59.2,0.8
(주)대성파인텍,104040,2013/12,33.58,1025.75,12.05,41.44,0.86
(주)대성파인텍,104040,2014/12,18.11,1123.52,9.05,59.91,0.83
(주)대양금속,009190,2015/12,-26.66,-7.54,-6.71,712.27,1.19
(주)대양금속,009190,2016/12,-16.6,25.92,9.91,505.75,1.47
(주)대양금속,009190,2014/12,-37.26,-84.42,-11.04,1893.49,1.18
(주)대양금속,009190,2011/12,-24.56,25.16,-9.44,540.67,0.58
(주)대양금속,009190,2010/12,-11.91,251.16,3.16,203.01,0.71
(주)대양금속,009190,2013/12,30.06,-34.92,-3.39,407.84,1.09
(주)대양금속,009190,2012/12,12.37,-25.77,-15.22,515.16,0.62
(주)대우건설,047040,2011/12,24.88,66.6,3.75,167.37,0.77
(주)대우건설,047040,2010/12,22.41,64.68,-4.02,177.5,0.75
(주)대우건설,047040,2013/12,23.13,31.05,-2.65,270.82,0.88
(주)대우건설,047040,2012/12,24.8,68.3,3.98,175.57,0.89
(주)대우건설,047040,2015/12,20.76,38.89,3.42,246.58,1.01
(주)대우건설,047040,2014/12,27.61,32.38,4.24,273.31,1
(주)대우건설,047040,2016/12,-2.48,1.8,-4.9,365.13,1.15
(주)대웅,003090,2014/12,9.02,1093.7,3.79,5.64,0.15
(주)대웅,003090,2016/12,23.37,1130.43,1.43,5.93,0.15
(주)대웅,003090,2015/12,20.85,1110.5,4.01,8.33,0.16
(주)대웅,003090,2011/12,5.32,1019.24,4.2,7.18,0.16
(주)대웅,003090,2012/12,7.72,1055.56,4.07,6.07,0.15
(주)대웅,003090,2013/12,8.43,1072.6,3.49,5.74,0.14
(주)대웅,003090,2010/03,4.4,964.06,14.76,4.79,0.27
(주)대웅제약,069620,2014/12,42.07,1604.95,8.59,51.05,1.16
(주)대웅제약,069620,2010/03,37.98,1241.43,15.31,58.01,1.26
(주)대웅제약,069620,2011/12,25.58,1370.11,12.23,37.33,1.43
(주)대웅제약,069620,2012/12,32.53,1422.14,7.8,24.07,1.37
(주)대웅제약,069620,2013/12,38.81,1564.23,13.73,30.86,1.29
(주)대웅제약,069620,2015/12,25.5,1755.97,7.36,66.3,1.07
